author,genre,imgURL,old_price,price,title
"Bùi Gia Thịnh, Dương Tiến Khang, Vũ Trọng Rỹ, Trịnh Thị Hải Yến",text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38182.jpg,0.00,8.200,Bài Tập Vật Lí 8 (2020)
Bộ Giáo Dục Và Đào Tạo,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38063.jpg,0.00,10.000,Ngữ Văn 8 - Tập 1 (2020)
Bộ Giáo Dục Và Đào Tạo,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38067.jpg,0.00,4.000,Giáo Dục Công Dân 8 (2020)
"Phan Đức Chính, Tôn Thân, Nguyễn Huy Đoan, Lê Văn Hồng, Trương Công Thành, Nguyễn Hữu Thảo",text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/9/7/9786040040442.jpg,37.000,35.150,Toán 8 Song ngữ Việt - Anh: Tập 2
NXB Giáo Dục Việt Nam,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_8520_1.jpg,29.000,27.550,Tập Bản Đồ Địa Lí 8 (2020)
Bộ Giáo dục và Đào tạo,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_185833.jpg,0.00,10.700,Bài Tập Ngữ Văn 8/2 (T9)
Bộ Giáo Dục Và Đào Tạo,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38062.jpg,0.00,17.000,Công Nghệ 8 - Công Nghiệp (2020)
Bộ Giáo Dục Và Đào Tạo,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38058.jpg,0.00,8.000,Toán 8 - Tập 2 (2020)
Bộ Giáo Dục Và Đào Tạo,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38068.jpg,0.00,15.000,Âm Nhạc Và Mĩ Thuật 8 (2020)
"Đoàn Duy Hinh, Nguyễn Văn Hòa, Vũ Quang, Ngô Mai Thanh, Nguyễn Đức Thâm",text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38183.jpg,0.00,10.700,Bài Tập Vật Lí 9 (2020)
"Tôn Thân, Vũ Hữu Bình, Trần Phương Dung, Lê Văn Hồng, Nguyễn Hữu Thảo",text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38076.jpg,0.00,18.100,Bài Tập Toán 9 - Tập 1 (2020)
